Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
700,39,76,23,28.27265858,61.18956161,7.513151076,63.29900785,blackgram
1760,49,55,45,24.87212063,93.90560147,6.676578778,135.1694525,papaya
1847,7,19,35,32.45465292,90.8861631,6.526654345,95.04871605,coconut
95,85,45,36,22.68319059,83.46358271,6.604993475,194.2651719,rice
1003,86,37,52,26.12643375,80.1158588,6.099478745,104.6412858,banana
430,6,58,18,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas
1433,107,11,47,28.59052369,91.33617236,6.094016338,29.44008034,watermelon
912,18,57,19,30.91219459,68.79427388,7.747775263,66.63830637,blackgram
1062,91,75,47,27.48612983,76.11239849,6.212369363,109.2768851,banana
147,74,52,16,20.03728219,56.35606753,6.727303282,109.024141,maize
11,90,46,25,23.97898217,81.45061596,7.50283396,250.0832336,maize
814,39,63,25,21.35499456,62.60136323,5.925391795,41.78219834,lentil
1273,35,133,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes
222,22,62,19,17.57212145,14.99927489,8.519975748,89.31050665,blackgram
1127,8,38,34,29.98080499,49.48613279,6.442393461,91.82271568,mango
1697,6,5,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
1182,12,27,34,29.09382275,45.5661059,5.32307197,96.23520043,mango
1135,1,30,34,28.33333307,51.39586505,6.434197756,91.67241761,mango
580,20,45,15,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
1192,8,34,32,28.07802689,54.9640534,7.813916603,97.4537361,mango
1696,13,8,12,25.16296632,93.54736032,7.105904818,114.3117197,orange
1182,12,30,34,29.09382275,45.5661059,5.32307197,96.23520043,mango
1125,11,20,30,27.92063282,51.77965917,6.47544932,100.2585673,mango
1410,81,27,52,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
1144,29,34,34,32.89300162,52.61323969,4.650536197,94.49161372,mango
1005,93,76,52,25.86632408,84.42379269,6.079178788,114.5357503,banana
934,6,22,43,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
133,64,37,19,23.02038334,61.89472002,5.680361038,63.03843397,maize
1125,12,30,25,31.09779147,47.41196659,4.546466109,90.28624348,mango
196,67,52,19,23.30546753,63.24648023,6.385684214,108.7603001,maize
1755,68,55,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya
1119,12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango
2107,89,26,27,23.07895447,63.65861483,7.184801627,129.8765443,coffee
1997,120,55,17,24.54795322,75.39752705,7.766259769,63.88079866,cotton
1255,37,144,199,14.97846952,80.49979873,6.294395676,71.63437433,grapes
1772,60,55,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya
1420,99,16,52,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
1524,30,132,197,23.61575336,92.39997683,6.987332927,150.2355238,apple
597,33,66,17,27.10053268,63.36085585,6.5408208,73.84949872,kidneybeans
906,21,21,39,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate
91,90,55,40,23.83509503,83.88387074,7.473134377,241.2013513,rice
1785,68,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya
132,93,51,22,21.54156232,59.64024162,6.803931519,109.7515385,maize
1181,2,38,31,24.71417533,56.73426469,6.648725327,88.45361858,mango
1823,31,13,25,27.63834933,95.48763389,5.85971872,205.5463111,coconut
470,3,69,19,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas
1382,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,muskmelon
927,28,6,36,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
1378,111,9,45,26.283443,84.42478917,6.520663422,50.78669728,muskmelon
1591,29,140,197,23.64082979,90.95257927,5.560521058,116.7431319,apple
391,24,66,23,23.17409556,36.67847052,6.962386495,162.5931264,kidneybeans
1793,45,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya
1409,108,24,55,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
835,39,64,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil
1424,107,21,55,28.20480805,92.91440379,6.099662369,20.36001144,watermelon
421,6,73,15,28.6362812,84.61431076,6.790736339,48.48319335,lentil
194,93,41,17,23.50297882,61.32026065,5.584171461,64.77791424,maize
150,90,39,23,20.57981887,65.34583901,6.671085817,78.34604471,maize
1192,6,28,35,28.07802689,54.9640534,6.128167757,97.45373619,mango
367,38,72,15,31.48469278,18.97267515,6.574209678,100.546816,kidneybeans
386,17,70,19,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
491,4,85,15,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
375,4,77,21,16.24469193,21.35793891,5.591704014,66.97053257,pigeonpeas
1196,21,21,26,27.69819273,51.41593238,5.403908328,100.7720705,mango
1898,37,5,26,25.79490531,93.84150618,5.779032666,152.4238712,coconut
1927,131,39,23,25.49848236,79.9751579,7.306918817,67.05961949,cotton
1377,81,18,45,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
2190,103,33,33,27.30901814,55.196224,6.348316257,141.4831644,coffee
1408,114,5,47,27.76317235,90.35567642,7.601189843,25.21609118,watermelon
1426,85,21,49,29.62800691,90.10051615,6.075144116,23.69586761,watermelon
175,75,56,20,19.29563411,69.63481219,5.77597783,83.21030571,maize
1374,81,18,46,26.90435747,86.25426228,6.727468157,59.75980023,muskmelon
1362,111,5,53,26.4930645,88.59143088,6.313512999,46.06382209,muskmelon
1631,33,12,10,30.25578031,92.03272799,6.052318465,116.7173125,orange
345,17,78,22,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
1611,33,12,10,25.26052689,90.31153735,6.822282114,117.3695296,orange
1199,13,53,24,32.6112614,47.74916499,5.418475257,91.10190759,maize
431,26,59,21,23.40981539,93.13277,6.749260456,105.2240743,kidneybeans
465,7,78,19,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
140,99,49,18,24.10859207,73.13112261,6.234330356,71.07562236,maize
1124,18,38,31,32.6112614,47.74916499,5.418475257,91.10190759,mango
316,6,78,16,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans
1135,36,32,32,30.17294105,51.0845903,6.814630246,95.23444287,mango
674,23,55,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
1015,83,72,55,25.14748006,83.34688193,5.565028635,98.66679427,banana
673,14,40,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
1050,107,37,45,28.14938935,81.54448882,5.790768046,91.40508414,banana
109,67,60,23,24.92162194,65.78627406,5.750254943,109.2162279,maize
938,9,24,37,24.692258,93.87030088,6.297907579,104.6735454,pomegranate
784,30,62,25,28.63005477,66.770943,7.353876754,62.2737345,blackgram
171,80,36,20,29.20300896,93.96834049,6.839443833,209.4083305,maize
981,8,27,37,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
1178,37,27,25,32.45465292,50.69693751,6.526654345,95.04871605,mango
877,30,61,19,27.14911056,67.02664337,6.157782589,52.50812701,lentil
28,60,55,44,20.4544759,82.20802629,6.588017308,153.8990984,rice
1041,101,70,48,25.36059237,75.03193255,7.445444883,176.6165894,banana
777,44,60,17,26.42333018,64.51136845,7.338929556,63.46546487,blackgram
1112,0,17,25,27.53907547,53.63549533,6.797779227,99.35408185,mango
1199,37,10,32,35.3915464,52.48823147,5.061081874,91.22881052,coconut
184,39,55,21,22.88330922,71.59722446,6.352471866,67.72777298,maize
1870,26,15,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut
1947,108,36,19,23.41022496,76.43836957,7.442217061,78.82199603,cotton
1648,13,16,6,34.74004942,93.12316972,6.949838549,100.1967854,orange
56,74,42,40,25.65553461,83.47021081,7.120272972,217.3788583,rice
994,32,23,43,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
273,30,70,77,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
2018,73,40,37,23.70467146,74.63745355,6.742688094,181.2783964,jute
1438,95,12,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
985,39,27,38,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
60,84,44,38,20.41447029,82.20802629,7.592490617,245.1511304,rice
1366,120,5,47,24.24782473,83.03687902,6.653867608,54.7657624,muskmelon
1325,83,5,55,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
439,39,59,19,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas
1198,41,20,26,32.17752026,54.01352682,6.207495815,91.88766069,mango
1206,35,127,196,16.77557314,82.75241875,6.106190557,66.76285469,grapes
1884,2,10,34,26.00175125,94.79998418,6.331051715,209.540094,coconut
818,22,60,21,29.03017561,64.49166566,7.475926645,54.9393771,lentil
1421,22,140,195,24.06679352,82.66396666,6.053662544,69.81855775,grapes
153,60,55,17,18.41932981,64.23580251,6.474476516,76.41312437,maize
1357,120,20,51,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
1192,20,30,27,28.07802689,54.9640534,6.128167757,97.45373619,mango
2005,100,35,44,25.31042337,72.01364411,6.346715209,190.5577618,jute
1801,29,23,30,25.61294367,94.3138837,5.740054567,224.3206759,coconut
1478,113,28,53,28.87726019,92.48839665,6.170520518,24.44267592,watermelon
1628,9,7,11,14.34320488,94.35734702,7.994465371,110.2223123,orange
1485,111,5,53,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
399,22,56,20,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
1170,18,30,34,21.66524687,51.98594645,5.435840509,89.98024312,mango
1603,7,16,5,18.87957654,92.04304496,7.813916603,114.6659511,orange
1956,133,57,16,23.54234715,75.98203329,7.947011366,84.12536744,cotton
1447,83,11,50,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
1411,115,7,45,29.06785065,90.97685539,6.019372459,29.1194739,watermelon
1244,19,143,200,24.60297538,91.28408653,7.601189843,111.2948115,apple
1426,85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,watermelon
699,25,35,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean
2088,82,57,41,21.77689322,79.79609448,6.158830619,102.0861694,jute
1045,82,80,55,25.05802193,84.97323747,5.738678895,110.4408803,banana
113,80,43,23,18.05033737,62.89366992,6.28886807,84.23613484,maize
139,76,44,18,18.9802729,74.52600826,6.092725883,94.26249353,maize
4,60,59,38,23.00445915,82.3207629,7.840207144,263.9642476,rice
1494,89,25,52,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
2027,76,50,35,25.4879684,84.48235878,6.740947635,168.7848886,jute
1787,28,55,52,33.32315744,91.25271223,6.709668804,234.496633,papaya
234,41,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
1310,83,23,52,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
513,36,42,20,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
779,47,63,19,27.44003279,67.10464369,6.661870999,72.50669768,blackgram
1947,108,38,18,23.41022496,76.43836957,7.442217061,78.82199603,cotton
1641,0,16,29,19.33516809,91.97978938,6.361671475,116.450422,coconut
2068,62,50,41,24.2248758,74.89465426,7.175170657,192.4931257,rice
60,84,40,38,20.41447029,82.20802629,7.592490617,245.1511304,rice
133,99,50,19,23.02038334,61.89472002,5.680361038,63.03843397,maize
1155,26,26,31,29.26382931,54.82257868,5.342866119,100.7586226,mango
944,37,11,38,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
1917,100,46,16,27.39872329,81.10523402,6.469370954,112.1355384,cotton
1928,139,56,18,25.248679,83.4630147,5.898293044,86.55517751,cotton
151,60,38,22,24.7947077,70.04556743,5.722579819,76.72860067,maize
572,3,46,17,28.19912143,53.50567601,8.709291688,52.13580529,mothbeans
1130,11,25,30,27.92063282,51.77965917,6.47544932,100.2585673,mango
1705,70,64,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya
1124,29,19,31,28.91862016,48.13974548,5.075504537,97.01331604,mango
2132,103,30,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee
1612,30,12,8,26.56608303,94.45239715,6.285312759,116.3796525,orange
153,60,38,19,18.41932981,64.23580251,6.474476516,76.41312437,maize
364,25,76,22,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
91,90,44,42,23.83509503,83.88387074,7.473134377,241.2013513,rice
1792,43,59,45,36.56769731,93.79503425,6.867554147,104.4218596,papaya
1102,31,26,26,27.00315545,47.67525434,5.699586972,95.85118326,mango
206,35,79,75,20.6543203,16.60820843,6.231049028,74.6631118,chickpea
1377,101,17,53,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
1606,9,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange
1724,41,57,55,40.78881819,92.90951393,6.563134737,132.7923586,papaya
2091,77,55,45,25.49941707,75.99987588,6.663559451,193.7141828,jute
269,34,60,79,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
1184,33,31,26,31.66524687,41.98594645,5.435840509,89.98024312,mango
399,22,67,22,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
357,34,60,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
187,66,53,19,19.29563411,69.63481219,5.77597783,83.21030571,maize
2013,60,55,36,24.9949957,88.95692783,7.02777956,151.4935635,jute
4,85,52,42,20.13017482,81.60487287,7.628472891,262.7173405,rice
952,24,6,36,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
792,36,67,19,18.87614998,24.54038287,5.724242065,105.4120514,blackgram
1332,106,16,52,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
1653,14,7,9,17.24944623,91.13772765,6.543191814,112.5090516,orange
381,15,71,19,28.63618921,61.39451307,7.702287236,68.54877876,pigeonpeas
1566,19,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
642,7,59,23,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
1178,33,34,33,32.45465292,50.69693751,6.526654345,95.04871605,mango
222,21,72,79,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
643,3,60,19,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
1129,34,16,27,30.07202564,50.96040505,6.10729559,92.09609766,mango
1667,35,15,6,20.68185224,90.91510525,7.829507245,109.7513927,orange
1645,22,22,9,11.86631922,93.68394562,6.976997772,106.060149,orange
1112,30,34,25,27.53907547,53.63549533,6.797779227,99.35408185,mango
844,22,55,22,23.7937153,68.03209183,6.516317561,49.73922097,lentil
1298,37,120,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes
1132,27,29,30,32.13409675,50.52559148,6.097869767,98.63333684,mango
2168,112,32,34,26.12492233,63.37479229,6.726528895,147.8035305,coffee
1057,102,75,45,26.4020227,84.41007614,5.720726906,111.0162259,banana
1159,25,24,34,28.3471611,53.53903102,6.967417766,90.40260445,mango
982,32,13,40,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
1553,34,140,195,26.58413917,95.78923137,6.25449571,171.6262299,grapes
676,22,37,24,27.62749466,86.49366929,6.605733068,39.26137642,mungbean
2013,60,55,36,24.9949957,88.95692783,7.02777956,151.4935635,jute
529,38,43,23,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
163,87,60,25,26.54986394,72.89187265,5.787268394,73.33636055,maize
1764,63,68,50,28.64555584,93.22642604,6.751747609,115.8163936,papaya
1065,104,80,49,27.09062164,81.33506906,5.879119455,110.1331182,banana
531,16,43,22,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans
842,34,70,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil
1785,45,54,47,29.02328049,90.20396783,6.617703178,126.8069869,papaya
1370,97,22,55,26.26028739,86.14585891,6.7698938,58.97878791,watermelon
1633,15,17,10,10.01081312,90.22399223,6.22094286,119.3941064,orange
833,10,68,19,18.54141834,62.70637578,6.296976913,44.07819743,lentil
1198,21,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango
952,23,5,38,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
160,92,60,25,34.72410514,59.24537979,6.489040367,64.40866039,maize
1126,2,38,31,28.22373428,47.40519056,5.024124684,97.76832322,mango
1095,108,94,53,27.35911627,84.54625006,6.387431383,90.81250457,banana
152,84,17,25,25.34217103,63.31801994,6.330554389,74.52082026,maize
1137,35,18,34,31.99490489,50.84881347,5.279388967,97.38741498,mango
1953,90,35,18,32.50037548,92.47888842,6.893509446,71.73759526,maize
520,5,50,20,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans
1713,56,58,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya
426,38,72,23,33.66855394,66.60417367,7.534811833,67.32520551,pigeonpeas
1196,21,31,27,27.69819273,51.41593238,5.403908328,100.7720705,mango
1969,100,35,16,23.7805123,83.03878838,7.827877818,66.26555904,cotton
1725,48,68,49,23.19451074,91.40301608,6.502289473,206.3999208,papaya
714,31,68,17,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
1605,37,30,7,28.06903173,92.91487288,6.079998496,114.1339416,orange
1140,2,36,27,32.38697531,53.2328243,4.691396195,90.21633216,mango
79,52,71,17,26.28663931,68.51966729,7.324863481,46.13833007,blackgram
1175,31,37,27,33.93679864,52.72170281,6.460542749,97.4511916,mango
1609,13,30,8,23.96147583,90.26408017,7.365338111,102.6958703,orange
1320,105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,muskmelon
988,40,17,43,19.38603818,86.79058496,5.767372539,109.9130984,pomegranate
174,76,38,25,22.6265115,65.77472881,6.78073637,88.17251033,maize
289,22,60,79,18.8392908,14.74071856,7.811997977,94.78189594,chickpea
1133,13,37,28,33.7462686,48.50387598,6.777788126,92.26439205,mango
1114,38,22,26,27.53907547,53.63549533,6.007508163,114.2821387,mango
2055,67,41,37,25.848795,87.81661683,7.333143205,152.6194403,jute
1135,1,40,30,28.33333307,51.39586505,6.434197756,91.67241761,mango
1699,21,20,10,11.69894639,93.25638873,7.566165721,103.2005992,orange
1795,42,62,50,40.1020773,94.35110201,6.728599215,111.2787584,papaya
1400,115,15,45,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
396,27,63,15,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans
1696,13,5,14,25.16296632,92.54736032,7.105904818,114.3117197,orange
1404,95,26,55,27.72338349,90.93897939,6.698468621,22.81863447,watermelon
196,67,52,19,23.30546753,63.24648023,6.385684214,108.7603001,maize
1894,27,7,26,26.44600063,98.29937782,6.008386283,221.2258168,coconut
1136,38,19,25,33.7462686,48.50387598,6.777788126,92.26439205,mango
1762,63,58,55,26.83054058,90.75379971,6.864143752,144.6656444,papaya
1920,131,60,25,23.66457347,81.69105088,7.352401887,99.36898373,cotton
1808,21,30,26,26.58580443,90.98617591,5.558807063,178.8116076,coconut
470,3,66,15,20.26942271,19.96978621,7.313122235,69.64449182,kidneybeans
1385,97,26,55,25.10474753,87.5267616,6.587791262,59.26519444,watermelon
465,5,77,19,32.47648301,64.34848735,7.397190844,65.820457,pigeonpeas
914,25,24,36,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
131,39,24,31,31.40948821,49.21729127,6.832979509,92.99739415,mango
873,33,60,18,23.19305333,62.74710773,7.641024177,49.55213308,lentil
300,13,53,22,17.13692774,20.59541693,5.68597166,128.256862,mothbeans
184,61,59,18,23.33844615,59.24580604,6.47444292,105.0083144,maize
898,34,78,22,20.97195263,63.83179889,7.630424083,53.10207889,lentil
248,57,73,78,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
1444,106,8,47,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
886,28,70,17,24.70626432,60.26854183,6.052184881,53.12442925,lentil
1937,111,51,15,21.19378695,78.129998,6.660954816,26.48240255,cotton
1418,83,17,55,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
1136,16,19,31,32.27652024,50.19368841,5.316875978,95.99487068,mango
315,8,36,20,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
1426,85,21,55,29.62800691,90.10051615,6.075144116,23.69586761,watermelon
1576,37,137,196,22.91430043,90.70475565,5.603413172,118.6044645,apple
89,91,53,37,20.82477109,84.1341879,6.462391607,230.2242223,rice
1312,81,8,50,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
139,83,22,53,25.85036988,81.95580471,5.793260262,119.0856171,watermelon
308,18,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans
2064,89,52,39,23.98651719,82.09053379,6.096838784,167.0576456,jute
1002,108,92,50,27.40053601,82.96221306,6.276800323,104.9378,banana
1045,82,73,46,25.05802193,84.97323747,5.738678895,110.4408803,banana
2124,108,29,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
1163,2,24,34,28.89509382,54.80750249,6.472774648,94.76322976,mango
1875,36,8,32,25.54963273,96.92786777,6.156259104,191.2996157,coconut
1173,9,40,34,27.67256197,45.41692012,4.947683034,92.84991507,mango
600,19,46,24,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
105,73,51,22,21.77689322,57.80840636,6.158830619,102.0861694,maize
1824,8,8,33,29.01256899,94.01014388,6.282955073,150.0500312,coconut
132,84,40,20,22.53510514,67.99257471,6.489040367,64.40866039,maize
1129,20,37,30,29.26382931,54.82257868,5.342866119,100.7936536,mango
1138,14,18,28,31.99490489,50.84881347,5.279388967,97.38741498,mango
1120,9,32,34,32.13409675,50.52559148,6.097869767,98.63333684,mango
1184,0,36,26,34.13072188,51.25786185,5.101206389,96.38608001,mango
910,14,7,36,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate
1340,100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,muskmelon
93,78,43,42,26.46428311,83.85642678,7.549873681,248.2256491,rice
111,60,58,19,24.84016732,68.3584573,6.472523287,74.05474936,maize
1370,97,22,47,26.26028739,86.14585891,6.7698938,58.97878791,muskmelon
1347,84,25,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
489,26,62,22,25.95058595,40.58227261,7.181907673,109.1549823,pigeonpeas
307,26,59,17,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans
359,27,68,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
1633,15,16,6,10.01081312,90.22399223,6.22094286,119.3941064,orange
1516,36,144,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
176,99,39,18,25.36768364,72.52054555,6.740983646,107.9124112,maize
51,23,35,24,27.05365239,57.7017527,7.393631868,60.4693835,mothbeans
19,91,60,15,24.88692811,80.41717957,7.319735475,150.2498675,maize
1359,81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,muskmelon
733,53,67,16,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
1177,40,16,33,31.89356292,49.02450149,6.4841522,89.59371481,mango
804,38,61,17,26.28663931,68.51966729,7.324863481,46.13833007,lentil
1517,40,144,196,22.63946441,90.18451645,5.697945522,108.3405879,apple
1177,40,15,35,31.89356292,49.02450149,6.4841522,89.59371481,mango
1198,97,50,42,31.66524687,51.98594645,5.435840509,89.98024312,rice
520,31,72,21,26.34043268,55.59160391,8.016210782,35.1051197,pigeonpeas
971,57,50,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
335,35,73,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
2162,118,40,35,26.35034208,58.50650238,7.441976825,121.5324411,coffee
338,25,67,22,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
1425,117,25,50,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
1786,34,64,47,40.00439101,90.17015833,6.52711001,92.11877372,papaya
309,27,69,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans
1376,119,18,48,26.03867719,84.6378378,6.031424482,44.3993381,muskmelon
2059,61,41,45,24.36972377,82.11319791,6.537914958,159.9210934,jute
1566,16,138,196,22.61711614,93.51978375,5.90402645,116.9256766,apple
1015,83,79,50,25.14748006,83.34688193,5.565028635,98.66679427,banana
9,60,45,43,23.05804872,83.37011772,7.073453503,251.0549998,rice
689,38,55,15,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
1023,80,81,55,27.50527651,80.79783998,6.156373499,105.0776992,banana
139,76,46,19,18.9802729,74.52600826,6.092725883,94.26249353,maize
1310,83,25,48,26.49195283,80.04678201,6.057697106,57.72799157,muskmelon
597,33,59,19,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
1494,89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,watermelon
1114,12,37,30,27.25373364,52.66319725,5.566704378,91.87312479,mango
1137,35,16,28,31.99490489,50.84881347,5.279388967,97.38741498,mango
609,21,39,25,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
1827,11,8,26,28.69164799,96.65248672,6.081568052,178.9635457,coconut
1562,6,137,196,22.98208095,93.84505029,5.971332179,109.5852253,apple
1,98,53,40,21.77046169,80.31964408,7.038096361,226.6555374,rice
844,22,65,19,23.7937153,68.03209183,6.516317561,49.73922097,lentil
94,60,51,38,22.69657794,82.81088865,6.028321558,256.9964761,rice
212,43,65,77,19.81344531,14.69765308,6.515499549,78.96514709,chickpea
168,71,44,17,24.87502824,68.74248334,6.265564338,91.26056654,maize
1148,38,15,32,33.7462686,48.50387598,6.777788126,92.26439205,mango
580,20,55,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
1192,8,35,30,28.07802689,54.9640534,6.343942518,97.4537361,mango
1198,31,20,26,32.17752026,54.01352682,6.207495815,91.88766069,mango
157,63,45,21,18.83344471,58.75082029,5.716222912,79.7532896,maize
411,44,68,78,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
1631,1,8,11,30.84835031,92.86773675,6.388617138,107.4142681,orange
1920,0,15,33,29.28725038,91.95614918,5.868285082,132.1491176,coconut
1510,23,26,38,39.06555518,82.03812973,6.000573725,69.30772897,pomegranate
206,35,70,79,20.6543203,16.60820843,6.231049028,74.6631118,chickpea
1963,113,45,22,25.68959532,77.90621048,6.470135478,66.19426787,cotton
729,21,63,17,25.09737391,67.72837887,6.859409487,74.61649888,blackgram
1724,21,55,52,40.78881819,92.90951393,6.563134737,132.7923586,papaya
1421,100,40,18,38.2016825,93.97379963,6.751298936,218.0908814,cotton
107,89,60,16,25.19192419,66.6902901,5.913664501,78.06639649,maize
983,18,5,40,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate
1133,12,18,35,33.80398664,46.12866113,4.507523551,90.82549241,coconut
1473,83,7,45,28.5854649,91.89216849,6.085682344,26.88372572,watermelon
1161,31,34,34,33.88004781,54.39416048,6.273953676,89.29147581,mango
21,77,55,40,25.15745531,83.11713476,5.070175667,231.3843163,rice
491,5,69,15,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
2144,82,24,26,26.22367404,62.26594559,6.185523898,174.5071843,coffee
1161,33,138,197,33.88004781,54.39416048,6.273953676,89.29147581,grapes
144,99,39,18,24.10859207,73.13112261,6.234330356,71.07562236,maize
418,26,73,20,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
226,56,60,84,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
1002,108,92,45,27.40053601,82.96221306,6.276800323,104.9378,banana
137,88,35,19,26.54986394,55.89187265,5.787268394,73.33636055,maize
633,5,46,20,27.60887393,86.13316408,7.012740397,43.80041104,mungbean
1173,9,24,34,34.89226666,48.75613373,6.414526606,91.63074547,mango
597,33,59,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
666,31,36,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
168,75,56,22,25.97482359,69.36385721,6.822586546,103.2234212,maize
119,60,35,22,18.25405352,55.28220433,6.204747653,63.72358154,maize
1178,24,38,33,32.45465292,50.69693751,6.526654345,95.04871605,mango
1172,7,31,26,27.81005614,51.59445462,4.74910393,95.89898581,mango
1390,89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,muskmelon
1667,36,30,12,20.68185224,90.91510525,7.829507245,109.7513927,orange
